ATT001,ATT002,ATT003,ATT005,ATT01,ATT02,ATT03,ATT05,ATT_1,ATT_2,ATT_3,ATT_5,ATT1,ATT2,ATT3,ATT5,ATT10,ATT20,ATT30,ATT50,,R_LATITUDE,R_LONGITUD,R_RAINHEIGHT,R_ALTITUDE,R_RAINHEIGHT2,R_HEIGHT,R_ANT_BEAM,ANTEN_DIAM,FIG_MERIT,XPD_0,OFF_AXIS,RELAT_LEV,RANGE_REC,INT_TIME,EXP_NO,DURATION,FREQUENCY,POLAR,ELEVATION,T_MED,DATA_SAMP,CALIB_INT,DAT_RES,RAIN_RES,FLAG1,FLAG2,FLAG3,FLAG4,RAIN_TIME,RR_001,RR_002,RR_003,RR_005,RR_01,RR_02,RR_03,RR_05,RR_1,RR_2,RR_3,RR_5,RR1,RR2,RR3,RR5,RR10,RR20,RR30,RR50,A_001,A_002,A_003,A_005,A_01,A_02,A_03,A_05,A_1,A_2,A_3,A_5,A1,A2,A3,A5,A10,A20,A30,A50,FLAG5
5.267566443,4.844363119,4.503002048,3.884528724,3.112871593,2.533518986,2.092137026,1.651731646,1.066258464,0.534583564,0.356781629,0.215781001,0.108114226,0.044934036,0.031832983,0.019488068,0.014143323,0.009295191,0.006587137,0.003474475,,-22.92,316.5,4.6808,30,4.6508,0,0,3.6,0,0,0,0,0,16,10,310,11.452,45,63,0,2,0,0,1,0.00,0.00,0.00,0.00,1,114.83,106.9,100.43,88.52,73.26,61.44,52.17,42.63,29.33,16.26,11.51,7.49,4.15,1.96,1.46,0.96,0.73,0.51,0.38,0.22,25.4,20.7,20.29,20,15.91,12.43,10.17,7.29,4.29,2.41,1.84,1.29,0.71,0.45,0.4,0.34,0.26,0.18,0.14,0.08,N
7.371029576,6.576205724,6.038672547,5.639230517,4.935908788,4.174911238,3.782947082,3.182111534,2.282200831,1.304979815,0.847218015,0.415611507,0.147519259,0.044281561,0.023131376,0.019301768,0,0,0,0,,-1.45,311.5,4.8982,24,4.8742,0,0,1.2,0,0,0,0,0,16,1,342,12,90,70.53,285,2,1,0,1,0.00,0.00,0.00,0.00,1,145.36,131.61,122.19,115.12,102.51,88.6,81.31,69.94,52.36,32.18,22.09,11.88,4.82,1.69,0.96,0.82,0,0,0,0,0,0,0,0,0,0,12.93,10.68,7.8,5.2,3.71,1.99,0.93,0.41,0.25,0.12,0,0,0,0,N
9.892860767,9.178995469,8.993557334,8.28339901,7.417045844,6.03299833,4.878453096,3.848192977,2.703803215,1.691615925,1.181438897,0.598876557,0.170939827,0.043380178,0.022854923,0.019031736,0,0,0,0,,-1.45,311.5,4.8982,24,4.8742,0,0,1.2,0,0,0,0,0,16,2,280,12,90,70.53,285,2,1,0,1,0.00,0.00,0.00,0.00,1,187.82,175.96,172.86,160.91,146.15,122.09,101.47,82.53,60.69,40.34,29.51,16.33,5.48,1.66,0.95,0.81,0,0,0,0,0,0,0,0,0,0,0,12.6,9.34,6.2,4.62,2.86,1.21,0.56,0.36,0.2,0,0,0,0,N
9.181391404,8.710970891,8.113982204,7.409471006,6.156851602,4.832661579,4.1338174,3.487461249,2.446599915,1.506165421,0.993638372,0.492800107,0.155984065,0.043980835,0.023131376,0.019301768,0,0,0,0,,-1.3,312,4.8991,24,4.8751,0,0,0,0,0,0,0,0,0,3,623,12,90,70.53,285,2,1,0,1,0.00,0.00,0.00,0.00,1,176,168.12,158.04,146.02,124.27,100.64,87.84,75.75,55.63,36.46,25.38,13.78,5.06,1.68,0.96,0.82,0,0,0,0,0,0,0,0,0,0,0,11.66,8.51,5.69,4.13,2.39,1.05,0.48,0.3,0.15,0,0,0,0,N
8.223549569,7.276839815,6.491599849,5.797541899,4.617783423,3.790863951,3.41465434,2.837628591,2.097002945,1.311290825,0.898379021,0.495495164,0.182774461,0.047623176,0.023096955,0.019264178,0,0,0,0,,-3.1,300.1,4.8277,13,4.8147,0,0,1.2,0,0,0,0,0,16,1,334,12,90,82.97,285,2,1,0,1,0.00,0.00,0.00,0.00,1,158.04,142.11,128.69,116.65,95.73,80.65,73.65,62.71,48.22,32.07,23.09,13.77,5.79,1.8,0.96,0.82,0,0,0,0,0,0,0,0,12.89,11.41,10.32,8.5,6.31,3.95,2.79,1.7,0.9,0.47,0.31,0.13,0,0,0,0,N
0,0,0,0,5.392470787,0,0,0,1.884348985,0,0,0,0.109310833,0,0,0,0,0,0,0,,10.69,298.47,4.8731,50,4.8231,0,0,0,0,0,0,0,0,0,1,,11.6,0,51.3,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,110,0,0,0,45,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,5.9,0,0,0,0.9,0,0,0,0,0,0,0,N
0,0,0,0,5.987028815,0,0,0,2.016415162,0,0,0,0.179447355,0,0,0,0,0,0,0,,-3.4,286,4.8017,50,4.7517,0,0,0,0,0,0,0,0,0,1,,11.6,0,27.7,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,115,0,0,0,46,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,1.7,0,0,0,0,0,0,0,N
4.761374196,3.744547081,3.04086056,2.728983755,2.444513232,1.931934394,1.585015325,1.277355817,0.835877306,0.433531583,0.264946179,0.141115147,0.06051013,0.03656474,0.025950342,0.020696381,0,0,0,0,,-15.8,312.17,4.8274,1172,3.6554,0,0,1.2,0,0,0,0,0,16,1,331,12,90,62.82,285,2,1,0,1,0.00,0.00,0.00,0.00,1,100.41,81.41,67.88,61.76,56.1,45.68,38.43,31.83,21.98,12.39,8.06,4.65,2.22,1.43,1.06,0.87,0,0,0,0,13.19,12.41,11.96,11.18,9.6,7.22,6.23,5.29,3.64,2.24,1.59,0.94,0.52,0.31,0.19,0.13,0,0,0,0,N
7.763739957,6.917552362,6.589428112,6.030007488,4.920830645,3.75403063,3.140082552,2.405129439,1.419416248,0.719371325,0.421131556,0.211477186,0.090007508,0.045777751,0.035979653,0.024275103,0,0,0,0,,-15.8,312.17,4.8274,1172,3.6554,0,0,1.2,0,0,0,0,0,16,2,307,12,90,62.82,285,2,1,0,1,0.00,0.00,0.00,0.00,1,153.88,139.13,133.35,123.41,103.34,81.59,69.81,55.31,34.9,19.28,12.08,6.62,3.14,1.74,1.41,1,0,0,0,0,0,0,0,12.52,10.84,8.85,7.78,6.29,3.75,1.86,1.26,0.75,0.39,0.19,0.12,0.06,0,0,0,0,N
9.998706693,7.912272179,6.959652808,5.562048741,4.111381256,3.024058968,2.445504217,1.92369102,1.118250267,0.572857032,0.387194186,0.223956704,0.094390592,0.042773976,0.029656175,0.021557401,0,0,0,0,,-23.53,314.6,4.5949,760,3.8349,0,0,1.2,0,0,0,0,0,16,1,354,12,90,55.56,285,2,1,0,1,0.00,0.00,0.00,0.00,1,194.64,158.57,141.72,116.46,89.38,68.3,56.71,45.96,28.58,15.91,11.29,6.99,3.28,1.64,1.19,0.9,0,0,0,0,0,0,0,0,13.68,10.97,9.91,7.49,4.35,2.44,1.67,1.05,0.58,0.28,0.18,0.1,0,0,0,0,N
6.736354425,5.468888354,5.087991577,4.528348875,3.813880344,2.528404144,2.063389804,1.502658168,0.880407423,0.462050749,0.294340051,0.169263091,0.071759581,0.037456178,0.025148164,0.020466825,0,0,0,0,,-23.53,314.6,4.5949,760,3.8349,0,0,1.2,0,0,0,0,0,16,2,348,12,90,55.56,285,2,1,0,1,0.00,0.00,0.00,0.00,1,137.73,114.75,107.72,97.27,83.69,58.39,48.87,37.02,23.18,13.18,8.88,5.47,2.58,1.46,1.03,0.86,0,0,0,0,0,0,0,12.49,10.34,8.1,6.88,5.49,3.7,2.09,1.46,0.93,0.51,0.25,0.16,0.09,0,0,0,0,N
7.987347917,7.430082577,7.202551169,6.962640061,6.348855028,5.53645734,5.00438999,4.215743217,3.075605806,2.0780632,1.483429602,0.835781913,0.306890274,0.096320593,0.043061564,0.020441772,0.015054528,0.009938294,0.006994699,0.003660024,,-1.45,323,4.9048,24,4.8808,0,0,4.5,0,0,0,0,0,16,1,323,11.452,45,89,0,2,0,0,1,0.00,0.00,0.00,0.00,1,163.88,154.06,150.02,145.74,134.69,119.82,109.91,94.93,72.51,51.87,38.89,23.82,10.12,3.76,1.89,1,0.77,0.54,0.4,0.23,0,35.22,35.02,27.74,23.29,18.62,15.55,12.23,8.33,5.05,3.55,2.25,1.49,1.32,1.23,1.11,0.91,0.66,0.51,0.25,N
4.092823211,3.739066382,3.495595254,3.19957788,2.657990048,1.975748588,1.550613467,1.230970822,0.80996885,0.472791149,0.319705949,0.166768584,0.052260675,0.02481129,0.018777205,0.01574327,0.011462209,0.007612539,0.005386981,0.002747189,,-8.05,325.1,4.9367,56,4.8807,0,0,3.6,0,0,0,0,0,16,1,325,11.452,45,69,0,2,0,0,1,0.00,0.00,0.00,0.00,1,92.56,85.68,80.89,75,64.01,49.68,40.39,33.16,23.19,14.64,10.48,6.01,2.23,1.18,0.93,0.8,0.61,0.43,0.32,0.18,10.05,7.9,7.15,6.59,6.31,6.08,5.9,5.61,5.15,3.56,2.48,1.92,1.54,1.33,1.22,1.08,0.86,0.61,0.45,0.2,N
5.176409874,4.328228344,3.762572162,3.130284595,2.455511046,1.713115313,1.384367627,1.025103702,0.656110106,0.406233391,0.275894013,0.1762251,0.088868266,0.037777868,0.023341211,0.017601148,0.012792525,0.008447758,0.005982672,0.003107729,,-25.42,310.72,4.5639,915,3.6489,0,0,3.6,0,0,0,0,0,16,1,344,11.452,45,60,0,2,0,0,1,0.00,0.00,0.00,0.00,1,113.13,97.09,86.14,73.61,59.82,43.98,36.66,28.36,19.37,12.86,9.24,6.3,3.51,1.69,1.12,0.88,0.67,0.47,0.35,0.2,25.82,22.16,19.52,16.3,12.21,8.2,6.82,4.9,3.88,3.08,2.56,2.25,1.91,1.66,1.51,1.31,1.04,0.7,0.5,0.23,N
4.517699247,3.874771959,3.403720982,2.769132105,2.004171416,1.394538385,1.135936143,0.845234921,0.549234718,0.30795532,0.215443856,0.133202141,0.05778733,0.025551162,0.018777205,0.01574327,0.011462209,0.007612539,0.005386981,0.002747189,,-25.42,310.72,4.5639,915,3.6489,0,0,3.6,0,0,0,0,0,16,2,256,11.452,45,60,0,2,0,0,1,0.00,0.00,0.00,0.00,1,100.71,88.33,79.07,66.29,50.29,36.89,30.96,24.05,16.64,10.15,7.48,4.96,2.43,1.21,0.93,0.8,0.61,0.43,0.32,0.18,27.53,27.02,23.09,18.85,14.29,9.24,7.18,5.09,3.92,3.47,3.13,2.36,1.86,1.54,1.36,1.15,0.83,0.5,0.36,0.18,N
4.216262985,3.608138855,3.203073295,2.691068181,2.043407178,1.410479514,1.141090948,0.762348722,0.420689303,0.23341632,0.168393577,0.113622622,0.058902208,0.02904433,0.019488068,0.016204893,0.011903275,0.00782015,0.00558453,0.00292665,,-30.05,308.83,4.5833,70,4.5133,0,0,3.6,0,0,0,0,0,16,1,276,11.452,45,55,0,2,0,0,1,0.00,0.00,0.00,0.00,1,94.94,83.11,75.07,64.69,51.13,37.25,31.08,22.02,13.25,8.01,6.06,4.33,2.47,1.35,0.96,0.82,0.63,0.44,0.33,0.19,23.04,20.33,18.14,15.46,11.16,8.4,6.44,4.6,2.77,2.05,1.75,1.43,1.15,0.91,0.78,0.63,0.45,0.3,0.22,0.11,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,63.6,10.4,1.9509,,1.9509,0,0,0,0,0,0,0,0,0,1,92,11.6,0,18,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,3.3,2.9,2.5,2,1.6,1.4,1.1,0.9,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,60.4,5.3,1.7989,,1.7989,0,0,0,0,0,0,0,0,0,1,123,11.6,0,21,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,8.8,8.1,7.3,6.4,5.3,4.7,4.1,3.4,2.8,2.4,2.1,1.7,0,0,0,0,0,0,0,N
3.636729068,2.899634037,2.530727663,2.143688939,1.721350331,1.222378842,0.983985716,0.750043018,0.535812728,0.299498838,0.216355164,0.138100604,0.078943268,0,0,0,0,0,0,0,,60,11,2.466,,2.466,0,0,0,0,0,0,0,0,0,1,123,11.6,0,22,0,0,0,0,0,0.00,0.00,0.00,0.00,0,75,62,55.3,48.1,40,30,25,19.9,15,9.2,7,4.8,3,0,0,0,0,0,0,0,12.6,10.5,9.5,8.3,6.9,4.8,3.9,3,2.1,1.6,1.4,1.1,0.8,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,61.3,5.2,1.6457,,1.6457,0,0,0,0,0,0,0,0,0,1,61,11.6,0,23,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,3.4,2.9,2.5,2,1.6,1.4,1.2,1,0,0,0,0,0,0,0,N
2.264784057,1.682294165,1.308346895,0.904788683,0.565726417,0.366558484,0.29054272,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,1,731,11.8,45,26.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,53,41,33,24,16,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,5.4,4.5,3.5,2.3,1.8,1.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,N
2.751463248,2.353953879,1.897217263,1.386387053,0.770267079,0.533708423,0.418440645,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,2,365,14.5,45,26.5,0,0,0,0,0,0.00,0.03,0.00,0.10,0,45,39,32,24,14,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.9,6.2,5.2,4.1,3.1,2.5,1.9,1.2,0,0,0,0,0,0,0,0,0,0,0,SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,3,1068,11.8,45,26.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,5.8,4.9,3.9,2.8,2,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,ME
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,4,1068,14.5,45,26.5,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.9,5.4,4.7,3.8,3,2.6,1.9,1.3,0,0,0,0,0,0,0,0,0,0,0,ME
3.074115437,2.364056247,1.873805579,1.405249755,0.948592731,0.690309169,0.504769499,0.130188033,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,5,184,11.8,45,26.5,0,5,0,0,0,0.00,0.00,0.00,0.00,10,69,55,45,35.1,25,19,14.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,5.7,5,4.6,4.2,3,1.9,1.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,N
1.970591723,1.493719283,1.235165026,0.948592731,0.484666368,0.29054272,0.2461689,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,6,365,11.8,45,26.5,0,5,0,0,0,0.01,0.03,0.00,0.05,10,47,37,31.4,25,14,9,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.4,3.9,3.2,2.1,1.7,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,SE
2.614705364,1.729906047,1.345150574,0.992674837,0.648408844,0.444803383,0.374288271,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,7,366,11.8,45,26.5,0,5,0,0,0,0.00,0.03,0.00,0.05,10,60,42,33.8,26,18,13,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,7.9,5.5,3.9,2.4,1.8,1.3,1,0,0,0,0,0,0,0,0,0,0,0,0,SE
2.116989596,1.634865604,1.345150574,1.077165027,0.732559872,0.444803383,0.347331886,0.257167334,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,8,243,11.8,45,26.5,0,5,0,0,0,0.00,0.00,0.00,0.00,10,50,40,33.8,27.9,20,13,10.5,8.1,0,0,0,0,0,0,0,0,0,0,0,0,4.5,3.8,3.2,2.7,2.2,1.8,1.6,1.2,0,0,0,0,0,0,0,0,0,0,0,0,N
2.706074075,2.297123749,2.011583758,1.759548263,1.272717016,0.838082213,0.644055013,0.458651233,0.263224821,0.143992683,0.116020199,0.089328619,0.048886232,0.024430878,0.021009852,0.01068013,0.003656651,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,9,197,11.198,45,4.94,0,10,0,0,1,0.00,0.00,0.00,0.00,10,67.5,58.75,52.5,46.87,35.62,25,20,15,9.37,5.62,4.68,3.75,2.25,1.25,1.1,0.62,0.25,0,0,0,19.37,18.12,17.34,16.25,14.53,12.81,11.56,10,7.34,5.15,4.06,3.12,2.5,1.87,1.56,1.25,0.78,0,0,0,N
3.124709345,2.588196971,2.125103899,1.677004039,0.937851757,0.481105455,0.326619542,0.242795484,0.182502737,0.125438549,0.089328619,0.071899858,0.039298514,0.024430878,0.018774804,0.010274752,0.002810087,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,10,257,11.198,45,4.94,0,10,0,0,1,0.00,0.00,0.00,0.00,10,76.25,65,55,45,27.5,15.62,11.25,8.75,6.87,5,3.75,3.12,1.87,1.25,1,0.6,0.2,0,0,0,12.34,11.72,11.4,10.62,9.06,6.87,6.1,5.31,4.37,3.6,3.28,2.81,2.34,1.87,1.56,1.25,0.78,0.47,0,0,N
1.983128165,1.325588887,1.039270349,0.838082213,0.596823924,0.34900374,0.284234632,0.222302282,0.163228008,0.107006109,0.089328619,0.055358594,0.039298514,0.024430878,0.018774804,0.008285705,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,11,270,11.198,45,4.94,0,10,0,0,1,0.00,0.00,0.00,0.00,10,51.87,36.87,30,25,18.75,11.9,10,8.12,6.25,4.37,3.75,2.5,1.87,1.25,1,0.5,0,0,0,0,9.84,8.43,7.81,6.87,6.25,5.62,5.15,4.68,3.75,3.12,2.81,2.43,2.03,1.68,1.4,1.12,0.78,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,12,908,11.198,45,4.94,0,10,0,0,1,0.00,0.00,0.00,0.00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,18.6,17,15.2,12.8,10.6,9.4,7.7,5.8,4.2,3.6,2.9,2.3,1.8,1.6,1.3,0.9,0,0,0,N
2.550646956,2.043273266,1.769742273,1.382199984,0.877784068,0.587444403,0.433500193,0.277538266,0.199231103,0.125438549,0.104986278,0.076820041,0.045063707,0.0302957,0.023281842,0.01657971,0.006367454,0,0,0,,55.68,12.36,2.2845,27,2.2575,0,0,0,0,0,0,0,0,0,13,643,11.198,45,4.94,0,10,0,0,1,0.00,0.00,0.00,0.00,10,64.2,53.2,47.1,38.2,26,18.5,14.3,9.8,7.4,5,4.3,3.3,2.1,1.5,1.2,0.9,0.4,0,0,0,16.8,15.2,14.3,13.1,11.5,9.5,8,6.4,4.9,3.8,3.3,2.8,2.2,1.8,1.5,1.2,0.9,0,0,0,N
2.099261232,1.591643159,1.298403477,0.969109278,0.613630003,0.288815006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,1,1096,11.6,11.8,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,38,32,25,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,5.7,4.8,3.8,3,2.6,2,1.4,0,0,0,0,0,0,0,0,0,0,0,ME
2.019231399,1.540574032,1.262540708,0.948592731,0.606875228,0.29054272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,2,1096,11.8,45,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,38,32,25,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,6.2,5.4,4.5,3.6,2.8,2.4,1.9,1.3,0,0,0,0,0,0,0,0,0,0,0,ME
2.952066227,2.288216917,1.897217263,1.449492101,0.951884837,0.475784531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,3,1096,14.5,45,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,38,32,25,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,9.2,8.1,6.8,5.5,4.3,3.5,2.7,1.8,0,0,0,0,0,0,0,0,0,0,0,ME
1.526496889,1.207871954,0.970599607,0.698731774,0.374288271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,4,365,11.8,45,29.9,0,0,0,0,0,0.00,0.00,0.01,0.05,0,37.7,30.8,25.5,19.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.4,4.1,3.6,2.8,2.1,1.7,1.3,0,0,0,0,0,0,0,0,0,0,0,0,SE
1.985166601,1.517121956,1.28083641,0.988254377,0.623443554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,5,366,11.8,45,29.9,0,0,0,0,0,0.00,0.01,0.00,0.10,0,47.3,37.5,32.4,25.9,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,7.4,6.8,5.5,4.1,3,2.5,2,1.3,0,0,0,0,0,0,0,0,0,0,0,SE
2.629852493,1.902771366,1.568780965,1.203331234,0.779422686,0.444803383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,6,365,11.8,45,29.9,0,0,0,0,0,0.00,0.02,0.00,0.00,0,60.3,45.6,38.6,30.7,21.1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,6.4,5.5,4.7,3.8,3.2,2.8,2.3,1.6,0,0,0,0,0,0,0,0,0,0,0,SE
1.57676462,1.240910937,0.992118166,0.708815443,0.37424812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,7,365,11.6,11.8,29.9,0,0,0,0,0,0.00,0.01,0.00,0.00,0,37.7,30.8,25.5,19.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,4.5,4.2,3.6,2.9,2.2,1.7,1,0,0,0,0,0,0,0,0,0,0,0,0,SE
2.063034456,1.56685774,1.317657188,1.010585526,0.630775511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,8,366,11.6,11.8,29.9,0,0,0,0,0,0.00,0.01,0.00,0.10,0,47.3,37.5,32.4,25.9,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7.4,6.7,5.5,4.2,3.2,2.7,2.1,1.4,0,0,0,0,0,0,0,0,0,0,0,SE
2.750839562,2.032061697,1.661361558,1.260029888,0.832891229,0.466956655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,9,365,11.6,11.8,29.9,0,0,0,0,0,0.00,0.02,0.00,0.00,0,60.3,46.7,39.4,31.2,22,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,7.4,6,5.2,4.3,3.5,3,2.5,1.7,1.1,0,0,0,0,0,0,0,0,0,0,SE
2.268526118,1.819773413,1.481130882,1.086961847,0.603908501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,10,365,14.5,45,29.9,0,0,0,0,0,0.00,0.01,0.00,0.10,0,37.7,30.8,25.5,19.2,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,6.9,6.4,5.5,4.4,3.4,2.8,2.2,1.4,0,0,0,0,0,0,0,0,0,0,0,SE
2.905154749,2.255406779,1.923090771,1.506482369,0.976332519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,11,366,14.5,45,29.9,0,0,0,0,0,0.00,0.01,0.00,0.10,0,47.3,37.5,32.4,25.9,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,10.3,9.4,7.8,6.1,4.4,3.7,2.9,2,1.1,0,0,0,0,0,0,0,0,0,0,SE
3.785804237,2.791489682,2.327640587,1.813331918,1.204758572,0.710472575,0.043342011,0.043342011,0.043342011,0.043342011,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,12,365,14.5,45,29.9,0,0,0,0,0,0.00,0.02,0.00,0.00,0,60.3,45.6,38.6,30.7,21.1,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8.3,7.3,6.8,6.1,5.4,4.6,4.2,3.4,2.4,1.2,0,0,0,0,0,0,0,0,0,0,SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,13,1096,20,78.2,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,12.5,10.7,8.7,7.2,6.1,4.8,3.8,3.2,2.9,2.6,2.2,1.8,1.6,1.4,1.2,1,0.8,0.6,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.1,1.3,2.1717,33,2.1387,0,0,0,0,0,0,0,0,0,14,1096,30,78.2,29.9,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,15.2,10.7,8.3,6.2,4.8,4.2,3.6,2.8,2.2,1.9,1.7,1.3,1,0.8,0.6,N
3.072393526,2.421773718,2.054159988,1.651441801,1.20622872,0.790216061,0.623659076,0.431197342,0.25161668,0.178890061,0,0,0,0,0,0,0,0,0,0,,52.2,5.1,2.2434,0,2.2434,0,0,0,0,0,0,0,0,0,1,1096,11.6,8.3,30,0,0,0,0,0,0.00,0.00,0.00,0.00,0,66,54,47,39.1,30,21,17.2,12.6,8,6,0,0,0,0,0,0,0,0,0,0,9.9,8.6,7.4,6.2,4.7,3.1,2.6,2,1.6,1.1,0,0,0,0,0,0,0,0,0,0,ME
